algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.002956176,2.6857142857142855,12.625,126,33,12,FiniteSteps123,54,107,12,7,stationA7,337,564,337,12,1,3.9438720000000003,MaxSatDddLadderScl,0.000414447,ok,0.003369768,8,8,85,12
0.032324314,9.05812897366031,19.88888931274414,4862,33,43,FiniteSteps123,55,188,43,49,stationA8,7910,9973,7910,43,1,86.61325599999999,MaxSatDddLadderScl,0.053169398,ok,0.085492945,27,133,10,43
0.01304804,3.7177615571776155,20.049999237060547,2616,33,27,FiniteSteps123,56,143,27,19,stationA9,2041,3056,2041,27,1,18.262524,MaxSatDddLadderScl,0.004360044,ok,0.017407113,20,69,45,27
0.00809935,2.6440944881889763,18.176469802856445,1632,33,21,FiniteSteps123,57,86,21,17,stationA10,940,1679,940,21,1,10.074276,MaxSatDddLadderScl,0.000988148,ok,0.009086759,17,41,22,21
0.03679264500000001,8.81594083812654,20.482759475708008,6144,33,41,FiniteSteps123,58,185,41,85,stationA11,8385,10729,8385,41,1,142.602611,MaxSatDddLadderScl,0.104536097,ok,0.141327955,29,121,21,41
0.046943345,10.865755627009646,21.714284896850586,6393,33,44,FiniteSteps123,59,204,44,95,stationA12,11139,13517,11139,44,1,155.853419,MaxSatDddLadderScl,0.107741322,ok,0.154683712,28,148,10,44
0.008854924,3.1105919003115265,17.33333396911621,2022,25,19,FiniteSteps123,60,122,19,9,stationB1,1229,1997,1229,19,1,12.61252,MaxSatDddLadderScl,0.002763772,ok,0.011617618,18,38,63,19
0.002704196,1.7450980392156863,14.800000190734863,87,25,7,FiniteSteps123,61,48,7,4,stationB2,102,267,102,7,1,3.574526,MaxSatDddLadderScl,0.00010851,ok,0.002812125,5,3,36,7
0.00261553,3.132947976878613,16.799999237060547,136,20,5,FiniteSteps123,62,86,5,10,stationB3,342,542,342,5,1,3.638868,MaxSatDddLadderScl,0.000430766,ok,0.00304559,5,13,66,5
0.009344215999999999,3.527355623100304,15.949999809265137,2246,25,31,FiniteSteps123,63,115,31,12,stationB4,1501,2321,1501,31,1,12.446644,MaxSatDddLadderScl,0.002390763,ok,0.011734275,20,48,34,31
0.002786721,4.316939890710382,17.799999237060547,136,25,6,FiniteSteps123,64,85,6,15,stationB5,567,790,567,6,1,4.292607,MaxSatDddLadderScl,0.00075923,ok,0.003545289,5,32,45,6
0.002330769,1.929936305732484,15.199999809265137,93,25,5,FiniteSteps123,65,46,5,4,stationB6,138,303,138,5,1,2.997746,MaxSatDddLadderScl,8.3145e-05,ok,0.002413277,5,3,36,5
0.014749693000000001,4.638888888888889,15.25,2865,25,40,FiniteSteps123,66,166,40,21,stationB7,2551,3507,2551,40,1,29.308933999999997,MaxSatDddLadderScl,0.013773766,ok,0.0285222,24,67,57,40
0.002949953,2.4388489208633093,13.399999618530273,72,25,10,FiniteSteps123,67,82,10,5,stationB8,189,339,189,10,1,3.8331950000000004,MaxSatDddLadderScl,0.000199578,ok,0.003148457,5,4,66,10
0.00306742,2.7918781725888326,13.571428298950195,150,25,11,FiniteSteps123,68,52,11,10,stationB9,306,550,306,11,1,4.040519000000001,MaxSatDddLadderScl,0.000211503,ok,0.003278037,7,21,18,11
0.0027163169999999998,1.6898395721925135,12.857142448425293,126,25,11,FiniteSteps123,69,58,11,5,stationB10,119,316,119,11,1,3.561595,MaxSatDddLadderScl,9.6693e-05,ok,0.002811621,7,4,41,11
0.013141242,3.7672955974842766,15.399999618530273,3202,25,44,FiniteSteps123,70,120,44,11,stationB11,1974,2995,1974,44,1,20.709621000000002,MaxSatDddLadderScl,0.006628613,ok,0.019769087,25,54,20,44
0.006410609000000001,3.8867521367521367,16.214284896850586,970,25,19,FiniteSteps123,71,107,19,24,stationB12,1205,1819,1205,19,1,9.857636,MaxSatDddLadderScl,0.002326637,ok,0.008736599,14,65,21,19
