algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.019037047,12.625,126,33,10,InfiniteSteps180,57,10.0,0,1,10.0,addtrackA7,252,0.031753527,BigM_CPLEX,0.01,ok,0.050790574,8,202,10.0
0.053231136,19.88888888888889,4862,33,146,InfiniteSteps180,58,146.0,0,1,146.0,addtrackA8,9724,35.500331939,BigM_CPLEX,35.44,ok,35.553563075,27,1074,146.0
0.036589428,20.05,2616,33,43,InfiniteSteps180,59,43.0,0,1,43.0,addtrackA9,5232,0.436293844,BigM_CPLEX,0.39,ok,0.47288327199999997,20,802,43.0
0.032079676,17.333333333333332,2022,25,14,InfiniteSteps180,60,13.99999999999996,0,1,14.0,addtrackB1,4044,0.239889094,BigM_CPLEX,0.2,ok,0.27196876999999997,18,624,14.0
0.019516046,12.857142857142858,126,25,41,InfiniteSteps180,61,40.99999999999996,0,1,41.0,addtrackB10,252,0.026069823,BigM_CPLEX,0.01,ok,0.045585869,7,180,41.0
0.038667454,15.4,3202,25,391,InfiniteSteps180,62,391.0,0,1,391.0,addtrackB11,6404,0.437826493,BigM_CPLEX,0.39,ok,0.476493947,25,770,391.0
0.02458857,16.214285714285715,970,25,88,InfiniteSteps180,63,88.0,0,1,88.0,addtrackB12,1940,0.178302356,BigM_CPLEX,0.15,ok,0.202890926,14,454,88.0
0.016881349,14.8,87,25,26,InfiniteSteps180,64,25.99999999999996,0,1,26.0,addtrackB2,174,0.025573487,BigM_CPLEX,0.01,ok,0.042454835999999996,5,148,26.0
0.018817966,16.8,136,20,4,InfiniteSteps180,65,4.0,0,1,4.0,addtrackB3,272,0.030655752,BigM_CPLEX,0.01,ok,0.049473718,5,168,4.0
0.031869597,15.95,2246,25,341,InfiniteSteps180,66,341.0,0,1,341.0,addtrackB4,4492,0.242762928,BigM_CPLEX,0.2,ok,0.274632525,20,638,341.0
0.020682354,17.8,136,25,11,InfiniteSteps180,67,11.0,0,1,11.0,addtrackB5,272,0.036807344,BigM_CPLEX,0.02,ok,0.057489698,5,178,11.0
0.018264064,15.2,93,25,2,InfiniteSteps180,68,2.0,0,1,2.0,addtrackB6,186,0.025994725,BigM_CPLEX,0.01,ok,0.044258789,5,152,2.0
0.036388194,15.25,2865,25,318,InfiniteSteps180,69,318.0,0,1,318.0,addtrackB7,5730,0.32698151,BigM_CPLEX,0.29,ok,0.36336970399999996,24,732,318.0
0.018604199,13.4,72,25,12,InfiniteSteps180,70,11.999999999999918,0,1,12.0,addtrackB8,144,0.025746679,BigM_CPLEX,0.01,ok,0.044350877999999996,5,134,12.0
0.019129175,13.571428571428571,150,25,51,InfiniteSteps180,71,50.999999999999915,0,1,51.0,addtrackB9,300,0.04689788,BigM_CPLEX,0.03,ok,0.066027055,7,190,51.0
