algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.038652098,2.7973856209150325,14.800000190734863,87,25,4798,Continuous,,,61,93,4798,9,stationB2,17,428,215,93,2,83.479757,SatDddSclTotalizer,0.040430844,ok,75.93802,4.738534,78.419526,78.419526,0.079082676,5,11,68,4798,1
0.008339061,3.398843930635838,16.799999237060547,136,20,674,Continuous,,,62,100,674,9,stationB3,19,588,339,100,1,22.541973,SatDddSclTotalizer,0.013136845,ok,20.354881,4.59483,20.952565,20.952565,0.021475602,5,12,77,674,1
,,15.949999809265137,2246,25,,Continuous,,,63,,,,stationB4,,,,,,50585.212943,SatDddSclTotalizer,,oom,,,,,,20,,,,
0.13918084499999994,6.666666666666667,17.799999237060547,136,25,1485,Continuous,,,64,145,1485,27,stationB5,81,1220,751,145,1,704.0244,SatDddSclTotalizer,0.551760742,ok,636.930418,4.312774999999999,690.193796,690.193796,0.690941284,5,41,91,1485,1
0.002630396,1.910828025477707,15.199999809265137,93,25,461,Continuous,,,65,62,461,4,stationB6,5,300,123,62,1,6.8492,SatDddSclTotalizer,0.003778872,ok,4.478997000000001,3.0955660000000003,5.864276,5.864276,0.006408991,5,2,49,461,1
,,15.25,2865,25,,Continuous,,,66,,,,stationB7,,,,,,54022.691319000005,SatDddSclTotalizer,,oom,,,,,,24,,,,
0.009727817000000001,2.712230215827338,13.399999618530273,72,25,2300,Continuous,,,67,121,2300,7,stationB8,12,377,190,121,2,24.545499,SatDddSclTotalizer,0.013747642,ok,21.424121,4.6687710000000004,22.941658,22.941658,0.023475139,5,7,99,2300,1
1.227390781,5.1421319796954315,13.571428298950195,150,25,12006,Continuous,,,68,129,12006,17,stationB9,71,1013,558,129,1,1975.803548,SatDddSclTotalizer,0.715953203,ok,1838.260902,7.934343,1942.598052,1942.598052,1.943343653,7,47,67,12006,1
0.0033873239999999997,1.53475935828877,12.857142448425293,126,25,8761,Continuous,,,69,58,8761,3,stationB10,5,287,80,58,1,7.980282,SatDddSclTotalizer,0.004080004,ok,6.534081,2.9702290000000002,6.968894,6.968894,0.007467002,7,2,43,8761,1
,,15.399999618530273,3202,25,,Continuous,,,70,,,,stationB11,,,,,,52532.486717,SatDddSclTotalizer,,oom,,,,,,25,,,,
23.915063851999996,6.97008547008547,16.214284896850586,970,25,16909,Continuous,,,71,196,16909,47,stationB12,317,3262,1725,196,1,73272.03700200001,SatDddSclTotalizer,48.979487517,ok,70562.398584,11.202053,72893.248675,72893.248675,72.894550856,14,94,87,16909,1
