algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.002007187,1.7070063694267517,15.199999809265137,93,25,2,InfiniteSteps180,41,51,2,4,trackB6,106,268,106,2,1,2.650898,MaxSatDddLadderScl,8.8642e-05,ok,0.002095235,5,1,46,2
0.012142026,3.8452380952380953,15.25,2865,25,318,InfiniteSteps180,42,132,318,22,trackB7,1932,2907,1932,24,1,25.118046000000003,MaxSatDddLadderScl,0.012271773,ok,0.024412889,24,71,35,318
0.002452177,3.115107913669065,13.399999618530273,72,25,12,InfiniteSteps180,43,109,12,9,trackB8,263,433,263,12,3,3.610596,MaxSatDddLadderScl,0.000605425,ok,0.003056829,5,14,79,12
0.003839007,4.944162436548224,13.571428298950195,150,25,51,InfiniteSteps180,44,120,51,15,trackB9,711,974,711,10,1,6.326232999999999,MaxSatDddLadderScl,0.001915862,ok,0.005754276,7,45,63,51
0.00193956,1.320855614973262,12.857142448425293,126,25,41,InfiniteSteps180,45,22,41,4,trackB10,53,247,53,6,1,2.510068,MaxSatDddLadderScl,2.411e-05,ok,0.001962969,7,2,14,41
0.014197899,3.8842767295597485,15.399999618530273,3202,25,391,InfiniteSteps180,46,158,391,21,trackB11,2056,3088,2056,26,1,34.558891,MaxSatDddLadderScl,0.019362973,ok,0.033560118,25,74,56,391
0.010642491999999996,4.177350427350428,16.214284896850586,970,25,88,InfiniteSteps180,47,222,88,25,trackB12,1283,1955,1283,41,2,68.547301,MaxSatDddLadderScl,0.057052052,ok,0.067693981,14,94,84,88
0.04290366999999999,5.843121480289622,20.931034088134766,5915,33,81,InfiniteSteps180,48,255,81,20,stationA1,5461,7263,5461,46,1,142.473511,MaxSatDddLadderScl,0.09860835,ok,0.141511119,29,136,71,81
0.024937234000000003,5.580512820512821,19.0,3735,33,59,InfiniteSteps180,49,198,59,28,stationA2,4010,5441,4010,59,1,90.747659,MaxSatDddLadderScl,0.064327292,ok,0.089263477,25,96,41,59
0.016465059999999997,4.775956284153006,22.375,2061,33,26,InfiniteSteps180,50,239,26,20,stationA3,2565,3496,2565,26,1,43.982438,MaxSatDddLadderScl,0.02626602,ok,0.042730162,16,97,114,26
0.008260365,3.3170289855072466,19.214284896850586,1175,33,22,InfiniteSteps180,51,159,22,14,stationA4,1184,1831,1184,22,1,13.298314,MaxSatDddLadderScl,0.004388006,ok,0.012647408,14,51,84,22
0.006023028,3.2932489451476794,19.25,876,33,23,InfiniteSteps180,52,124,23,14,stationA5,1006,1561,1006,23,1,8.741171000000001,MaxSatDddLadderScl,0.002136819,ok,0.008159175,12,39,60,23
0.0036796779999999996,1.7712418300653594,18.625,307,33,15,InfiniteSteps180,53,66,15,7,stationA6,221,542,221,15,1,4.4389080000000005,MaxSatDddLadderScl,0.000196812,ok,0.003875802,8,6,43,15
0.0034020530000000004,3.052380952380952,12.625,126,33,16,InfiniteSteps180,54,137,16,8,stationA7,410,641,410,16,1,4.668796,MaxSatDddLadderScl,0.000668615,ok,0.004069895,8,9,110,16
0.11219766399999997,23.267029972752045,19.88888931274414,4862,33,161,InfiniteSteps180,55,534,161,135,stationA8,21757,25617,21757,87,1,36106.510227,MaxSatDddLadderScl,35.992290866,ok,36.104487735,27,436,9,161
0.015449812999999996,4.60705596107056,20.049999237060547,2616,33,49,InfiniteSteps180,56,169,49,20,stationA9,2701,3787,2701,49,1,35.624185000000004,MaxSatDddLadderScl,0.019302663,ok,0.034751752,20,87,31,49
0.009845022,3.4818897637795274,18.176469802856445,1632,33,41,InfiniteSteps180,57,151,41,21,stationA10,1437,2211,1437,27,1,16.616168000000002,MaxSatDddLadderScl,0.005811103,ok,0.015655217,17,61,61,41
0.06874141000000122,19.087921117502056,20.482759475708008,6144,33,,InfiniteSteps180,58,291,104,183,stationA11,19244,23230,19244,104,1,123980.32666199999,MaxSatDddLadderScl,123.909346394,timeout,123.978086912,29,186,0,413
0.06651701500000229,19.435691318327976,21.714284896850586,6393,33,,InfiniteSteps180,59,280,107,162,stationA12,19637,24178,19637,107,1,126093.842006,MaxSatDddLadderScl,126.025218912,timeout,126.09173506,28,171,0,562
0.010615141000000002,4.059190031152648,17.33333396911621,2022,25,30,InfiniteSteps180,60,165,30,13,stationB1,1787,2606,1787,30,1,29.981074,MaxSatDddLadderScl,0.018652089,ok,0.029266563,18,57,76,30
0.002138247,1.8954248366013071,14.800000190734863,87,25,29,InfiniteSteps180,61,53,29,6,stationB2,122,290,122,12,1,2.8232589999999997,MaxSatDddLadderScl,0.000135572,ok,0.002272948,5,4,35,29
0.0022160390000000004,2.566473988439306,16.799999237060547,136,20,6,InfiniteSteps180,62,67,6,8,stationB3,248,444,248,6,1,2.957394,MaxSatDddLadderScl,0.000226143,ok,0.002441379,5,9,50,6
0.014067666999999999,4.574468085106383,15.949999809265137,2246,25,355,InfiniteSteps180,63,210,355,20,stationB4,2141,3010,2141,34,2,41.50313499999999,MaxSatDddLadderScl,0.026703958,ok,0.04077102,20,82,91,355
0.003995022,4.497267759562842,17.799999237060547,136,25,10,InfiniteSteps180,64,92,10,19,stationB5,608,823,608,10,1,6.011292,MaxSatDddLadderScl,0.001244951,ok,0.005239369,5,41,39,10
0.002466075,1.929936305732484,15.199999809265137,93,25,5,InfiniteSteps180,65,46,5,4,stationB6,138,303,138,5,1,3.1729610000000004,MaxSatDddLadderScl,7.7939e-05,ok,0.002543362,5,3,36,5
0.015952041,4.645502645502646,15.25,2865,25,339,InfiniteSteps180,66,190,339,18,stationB7,2491,3512,2491,42,2,57.198792999999995,MaxSatDddLadderScl,0.040437563,ok,0.056388822,24,75,70,339
0.002635925,2.446043165467626,13.399999618530273,72,25,16,InfiniteSteps180,67,100,16,6,stationB8,186,340,186,16,2,3.607418,MaxSatDddLadderScl,0.000266468,ok,0.002897301,5,5,76,16
0.002862567,3.482233502538071,13.571428298950195,150,25,70,InfiniteSteps180,68,80,70,11,stationB9,433,686,433,16,1,4.050993,MaxSatDddLadderScl,0.000570085,ok,0.003431896,7,31,31,70
0.0020499999999999997,1.5454545454545454,12.857142448425293,126,25,53,InfiniteSteps180,69,52,53,4,stationB10,93,289,93,11,1,2.65965,MaxSatDddLadderScl,7.4053e-05,ok,0.002123427,7,3,36,53
0.014656580000000002,4.781132075471698,15.399999618530273,3202,25,415,InfiniteSteps180,70,146,415,22,stationB11,2746,3801,2746,46,1,41.486418,MaxSatDddLadderScl,0.025792178,ok,0.04044795,25,81,17,415
0.007998258000000001,4.544871794871795,16.214284896850586,970,25,98,InfiniteSteps180,71,163,98,30,stationB12,1501,2127,1501,61,2,60.065109,MaxSatDddLadderScl,0.051295842,ok,0.059293172,14,67,32,98
