algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.015188395,20.93103448275862,5915,33,23,FiniteSteps123,48,23.0,1243,1,11.0,addtrackA1,5915,120.195967049,CP_CPLEX,120.02,ok,120.211155444,29,1214,23.0
0.02039255,18.176470588235293,1632,33,17,FiniteSteps123,49,17.0,635,1,17.0,addtrackA10,1632,0.174046883,CP_CPLEX,0.1,ok,0.19443943300000002,17,618,17.0
0.015380794,20.482758620689655,6144,33,33,FiniteSteps123,50,33.0,1217,1,9.0,addtrackA11,6144,120.192599521,CP_CPLEX,120.01,ok,120.207980315,29,1188,33.0
0.017262344,21.714285714285715,6393,33,36,FiniteSteps123,51,36.0,1244,1,13.0,addtrackA12,6393,120.195643453,CP_CPLEX,120.01,ok,120.212905797,28,1216,36.0
0.020514937,19.0,3735,33,33,FiniteSteps123,52,33.0,975,1,23.0,addtrackA2,3735,120.131221213,CP_CPLEX,120.0,ok,120.15173615,25,950,33.0
0.019660863,22.375,2061,33,15,FiniteSteps123,53,15.0,732,1,8.0,addtrackA3,2061,120.11509939,CP_CPLEX,120.0,ok,120.134760253,16,716,15.0
0.022177477,19.214285714285715,1175,33,15,FiniteSteps123,54,15.0,552,1,12.0,addtrackA4,1175,120.10398888,CP_CPLEX,120.01,ok,120.126166357,14,538,15.0
0.017924823,19.25,876,33,12,FiniteSteps123,55,12.0,474,1,12.0,addtrackA5,876,0.130406637,CP_CPLEX,0.05,ok,0.14833146,12,462,12.0
0.019097854,18.625,307,33,8,FiniteSteps123,56,8.0,306,1,8.0,addtrackA6,307,0.073850993,CP_CPLEX,0.02,ok,0.092948847,8,298,8.0
0.020001204,12.625,126,33,8,FiniteSteps123,57,8.0,210,1,8.0,addtrackA7,126,0.058873348,CP_CPLEX,0.0,ok,0.078874552,8,202,8.0
0.020055158,19.88888888888889,4862,33,34,FiniteSteps123,58,34.0,1101,1,16.0,addtrackA8,4862,120.193035785,CP_CPLEX,120.02,ok,120.21309094300001,27,1074,34.0
0.019073563,20.05,2616,33,25,FiniteSteps123,59,25.0,822,1,21.0,addtrackA9,2616,120.138779586,CP_CPLEX,120.02,ok,120.157853149,20,802,25.0
0.015065863,17.333333333333332,2022,25,13,FiniteSteps123,60,13.0,642,1,6.0,addtrackB1,2022,120.106236446,CP_CPLEX,120.0,ok,120.121302309,18,624,13.0
0.019730376,12.857142857142858,126,25,8,FiniteSteps123,61,8.0,187,1,8.0,addtrackB10,126,0.052608432,CP_CPLEX,0.0,ok,0.072338808,7,180,8.0
0.020803905,15.4,3202,25,31,FiniteSteps123,62,31.0,795,1,25.0,addtrackB11,3202,120.137985781,CP_CPLEX,120.02,ok,120.15878968599999,25,770,31.0
0.018312063,16.214285714285715,970,25,16,FiniteSteps123,63,16.0,468,1,8.0,addtrackB12,970,120.086977889,CP_CPLEX,120.02,ok,120.10528995199999,14,454,16.0
0.018984642,14.8,87,25,5,FiniteSteps123,64,5.0,153,1,5.0,addtrackB2,87,0.052120437,CP_CPLEX,0.02,ok,0.071105079,5,148,5.0
0.017928919,16.8,136,20,4,FiniteSteps123,65,4.0,173,1,4.0,addtrackB3,136,0.057712517,CP_CPLEX,0.02,ok,0.075641436,5,168,4.0
0.019681309,15.95,2246,25,19,FiniteSteps123,66,19.0,658,1,17.0,addtrackB4,2246,120.098687506,CP_CPLEX,120.02,ok,120.11836881500001,20,638,19.0
0.018351529,17.8,136,25,7,FiniteSteps123,67,7.0,183,1,4.0,addtrackB5,136,120.04102983,CP_CPLEX,120.0,ok,120.059381359,5,178,7.0
0.019926038,15.2,93,25,2,FiniteSteps123,68,2.0,157,1,2.0,addtrackB6,93,0.047356274,CP_CPLEX,0.01,ok,0.067282312,5,152,2.0
0.01799955,15.25,2865,25,27,FiniteSteps123,69,27.0,756,1,24.0,addtrackB7,2865,120.09485162,CP_CPLEX,120.01,ok,120.11285117,24,732,27.0
0.017835217,13.4,72,25,8,FiniteSteps123,70,8.0,139,1,8.0,addtrackB8,72,0.045708579,CP_CPLEX,0.02,ok,0.063543796,5,134,8.0
0.018540797,13.571428571428571,150,25,9,FiniteSteps123,71,9.0,197,1,8.0,addtrackB9,150,120.044768971,CP_CPLEX,120.0,ok,120.063309768,7,190,9.0
