algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.744580855,19.25,876,33,,Continuous,55,,42727,1,1659.9472341,addtrackA5,222750,120.43584172,TI_CPLEX,120.03,no_solution,121.180422575,12,40576,
0.505979482,18.625,307,33,1679,Continuous,56,2185.0,27710,1,1490.0000004,addtrackA6,112972,120.655423129,TI_CPLEX,120.03,ok,121.161402611,8,26236,2185.0
0.298949502,12.625,126,33,1813,Continuous,57,1980.0,18927,1,780.00000016,addtrackA7,89176,120.449863084,TI_CPLEX,120.04,ok,120.748812586,8,17600,1980.0
2.224496903,19.88888888888889,4862,33,,Continuous,58,,99236,1,0.0,addtrackA8,1039680,7.852026035,TI_CPLEX,6.65,no_solution,10.076522938,27,94309,
1.447572088,20.05,2616,33,,Continuous,59,,74118,1,4061.0081104,addtrackA9,544618,120.844235908,TI_CPLEX,120.07,no_solution,122.291807996,20,70347,
1.030544406,17.333333333333332,2022,25,,Continuous,60,,57888,1,498.00000021,addtrackB1,292520,120.666126529,TI_CPLEX,120.11,no_solution,121.696670935,18,54749,
0.269361293,12.857142857142858,126,25,6912,Continuous,61,7187.0,16905,1,7002.0000002,addtrackB10,47642,120.396369349,TI_CPLEX,120.09,ok,120.665730642,7,15910,7187.0
1.485210821,15.4,3202,25,,Continuous,62,,71737,1,66631.32506,addtrackB11,567388,120.89925917,TI_CPLEX,120.1,no_solution,122.38446999099999,25,67635,
0.85731658,16.214285714285715,970,25,,Continuous,63,,42218,1,0.0,addtrackB12,322140,2.769302563,TI_CPLEX,2.31,no_solution,3.626619143,14,39990,
0.240247292,14.8,87,25,,Continuous,64,,13892,1,0.0,addtrackB2,101582,0.760395266,TI_CPLEX,0.61,no_solution,1.000642558,5,13107,
0.270648122,16.8,136,20,672,Continuous,65,767.0,15688,1,240.0,addtrackB3,104070,120.464264781,TI_CPLEX,120.03,ok,120.734912903,5,14640,767.0
1.1560884,15.95,2246,25,,Continuous,66,,59350,1,58528.000303,addtrackB4,409904,120.703323238,TI_CPLEX,120.09,no_solution,121.859411638,20,55957,
0.301656282,17.8,136,25,1662,Continuous,67,1733.0,16584,1,1731.9999761,addtrackB5,120330,16.603032368,TI_CPLEX,16.12,ok,16.90468865,5,15739,1733.0
0.235944316,15.2,93,25,209,Continuous,68,232.0,14227,1,95.00000163,addtrackB6,62912,120.37433306,TI_CPLEX,120.05,ok,120.610277376,5,13433,232.0
1.406598735,15.25,2865,25,,Continuous,69,,68195,1,53914.068377,addtrackB7,568986,120.906388434,TI_CPLEX,120.09,no_solution,122.312987169,24,64271,
0.208954099,13.4,72,25,2088,Continuous,70,2154.0,12577,1,2154.0,addtrackB8,81816,9.055590005,TI_CPLEX,8.71,ok,9.264544104,5,11836,2154.0
0.370630019,13.571428571428571,150,25,,Continuous,71,,17812,1,7837.0,addtrackB9,129448,120.223274391,TI_CPLEX,120.03,no_solution,120.59390441000001,7,16804,
