algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
,,19.88888931274414,4862,33,,Continuous,,,31,,,,trackA8,,,,,,23528.267366,SatDddSclFreshAddClauses,,oom,,,,,,27,,,,
101.590055275,4.036496350364963,20.049999237060547,2616,33,,Continuous,,,32,126,0,17,trackA9,177,3318,1827,125,1,125416.87148,SatDddSclFreshAddClauses,21.617494761,timeout,101597.311197,67.32455800000001,,,123.207549611,20,75,47,7464,1
105.833655185,2.921259842519685,18.176469802856445,1632,33,,Continuous,,,33,149,0,14,trackA10,79,1855,918,148,1,122043.97380400001,SatDddSclFreshAddClauses,15.436940167,timeout,111062.426213,25.721096999999997,,,121.27059505,17,43,97,4913,1
,,20.482759475708008,6144,33,,Continuous,,,34,,,,trackA11,,,,,,21579.889538,SatDddSclFreshAddClauses,,oom,,,,,,29,,,,
,,21.714284896850586,6393,33,,Continuous,,,35,,,,trackA12,,,,,,31246.698346999998,SatDddSclFreshAddClauses,,oom,,,,,,28,,,,
98.480662131,3.568535825545171,17.33333396911621,2022,25,,Continuous,,,36,121,0,13,trackB1,100,2291,1261,120,1,123424.111337,SatDddSclFreshAddClauses,23.681369007,timeout,109650.90243100001,22.863473,,,122.16203089,18,49,64,2048,1
104.196900983,3.372549019607843,14.800000190734863,87,25,,Continuous,,,37,112,0,17,trackB2,31,516,252,111,1,124548.823204,SatDddSclFreshAddClauses,18.035345117,timeout,85090.91501499999,20.200350999999998,,,122.232245866,5,25,80,8634,1
0.101200976,2.867052023121387,16.799999237060547,136,20,596,Continuous,,,38,101,596,7,trackB3,19,496,259,101,1,133.169379,SatDddSclFreshAddClauses,0.029931613,ok,33.659903,18.693016999999998,130.77725800000002,130.77725800000002,0.131132314,5,12,85,596,1
,,15.949999809265137,2246,25,,Continuous,,,39,,,,trackB4,,,,,,50694.827335,SatDddSclFreshAddClauses,,oom,,,,,,20,,,,
2.958995999,4.6502732240437155,17.799999237060547,136,25,1662,Continuous,,,40,91,1662,14,trackB5,47,851,494,91,1,3769.19356,SatDddSclFreshAddClauses,0.753236148,ok,2930.8512499999997,16.087180999999998,3711.719537,3711.719537,3.712231814,5,29,59,1662,1
0.046025976,1.872611464968153,15.199999809265137,93,25,209,Continuous,,,41,86,209,4,trackB6,4,294,121,86,1,60.417644,SatDddSclFreshAddClauses,0.013283586,ok,57.231320000000004,16.990392,59.04533,59.04533,0.059309293,5,1,80,209,1
,,,,,,cont,124,external_timeout,42,,,,trackB7,,,,,,162227,sat_ddd_scl_fresh_addclauses,,external_timeout,,,,,162.227,,,,,
101.28205477899999,4.115107913669065,13.399999618530273,72,25,,Continuous,,,43,154,0,14,trackB8,29,572,329,153,2,121381.051685,SatDddSclFreshAddClauses,18.950463353,timeout,87424.825539,34.079352,,,120.232517904,5,18,127,1906,1
105.511486221,4.751269035532995,13.571428298950195,150,25,,Continuous,,,44,101,0,14,trackB9,45,936,569,100,1,123456.214283,SatDddSclFreshAddClauses,15.746299757,timeout,42107.468453,34.553929999999994,,,121.25778574,7,32,63,8793,1
0.650403175,1.7272727272727273,12.857142448425293,126,25,6912,Continuous,,,45,94,6912,3,trackB10,5,323,116,94,1,747.096365,SatDddSclFreshAddClauses,0.085877448,ok,465.12946500000004,15.646334000000001,735.807601,735.807601,0.73628033,7,2,88,6912,1
,,15.399999618530273,3202,25,,Continuous,,,46,,,,trackB11,,,,,,62009.096195,SatDddSclFreshAddClauses,,oom,,,,,,25,,,,
105.763483228,2.9465811965811968,16.214284896850586,970,25,,Continuous,,,47,66,0,22,trackB12,114,1379,504,65,1,135959.624992,SatDddSclFreshAddClauses,20.575189952,timeout,29.465785,29.465785,,,126.338672856,14,39,24,23443,1
91.431022592,4.396621078037008,20.931034088134766,5915,33,,Continuous,,,48,95,0,20,stationA1,337,5465,2998,94,1,125743.49186899999,SatDddSclFreshAddClauses,29.440557488,timeout,84.441422,84.441422,,,120.8715798,29,75,17,16493,1
106.389037624,5.42974358974359,19.0,3735,33,,Continuous,,,49,148,0,45,stationA2,409,5294,2879,147,2,140075.387072,SatDddSclFreshAddClauses,27.632156737,timeout,158.518559,158.518559,,,134.021194077,25,123,21,12748,1
108.507678422,3.6243169398907105,22.375,2061,33,,Continuous,,,50,130,0,14,stationA3,104,2653,1529,129,1,125597.616087,SatDddSclFreshAddClauses,15.50809306,timeout,30702.34763,38.403672,,,124.01577122,16,58,68,5102,1
