algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.048125265999999986,3.8984771573604062,13.571428298950195,150,25,5967,Continuous,,,20,127,5967,12,origB9,30,768,465,126,1,146.94844700000002,SatDddSclTotalizer,0.093141234,ok,139.555875,5.547385,139.555875,134.441454,0.141266187,7,20,93,5967,1
0.061240872,3.794736842105263,11.375,130,25,5747,Continuous,,,21,133,5747,12,origB10,22,721,447,133,1,216.124523,SatDddSclTotalizer,0.148949229,ok,199.034474,4.766727,207.09414900000002,207.09414900000002,0.210189812,8,14,108,5747,1
,,15.399999618530273,3202,25,,Continuous,,,22,,,,origB11,,,,,,48463.548604999996,SatDddSclTotalizer,,oom,,,,,,25,,,,
0.004951898999999999,1.891025641025641,16.214284896850586,970,25,918,Continuous,,,23,95,918,13,origB12,33,885,291,95,1,11.521802,SatDddSclTotalizer,0.005991645,ok,5.361019,4.300639,10.147188,10.147188,0.01094325,14,21,62,918,1
23.36295653399999,10.340305711987128,20.931034088134766,5915,33,,Continuous,,,24,359,9565,41,trackA1,876,12853,8804,358,2,139069.388553,SatDddSclTotalizer,115.33746558,timeout,118025.980628,34.971278,,,138.70042173,29,244,105,9695,1
5.99958684500001,7.48,19.0,3735,33,6859,Continuous,,,25,281,6859,28,trackA2,454,7293,4783,281,1,84076.098627,SatDddSclTotalizer,77.953105677,ok,43581.012546,23.640963,83951.012454,83951.012454,83.952692191,25,160,108,6859,1
0.14328738099999994,4.695355191256831,22.375,2061,33,2077,Continuous,,,26,269,2077,17,trackA3,144,3437,2184,269,1,1089.3507570000002,SatDddSclTotalizer,0.936653773,ok,885.0626040000001,12.512106000000001,1079.285522,1079.285522,1.079940777,16,71,184,2077,1
0.033055657,2.931159420289855,19.214284896850586,1175,33,2069,Continuous,,,27,157,2069,13,trackA4,55,1618,860,157,1,133.278208,SatDddSclTotalizer,0.09715871,ok,128.502717,6.920046,129.57733599999997,129.57733599999997,0.130214049,14,30,117,2069,1
0.11972066599999998,4.0042194092827,19.25,876,33,2773,Continuous,,,28,257,2773,20,trackA5,73,1898,1170,256,2,719.138269,SatDddSclTotalizer,0.591402533,ok,709.2849289999999,7.0995800000000004,709.2849289999999,690.965112,0.711122739,12,49,194,2773,1
0.072029497,2.8856209150326797,18.625,307,33,1679,Continuous,,,29,140,1679,16,trackA6,33,883,451,139,1,113.041561,SatDddSclTotalizer,0.038028948,ok,109.411247,8.257384,109.411247,108.044286,0.110058187,8,24,105,1679,1
