algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.044301059,19.88888888888889,4862,33,34,FiniteSteps123,58,34.0,0,1,34.0,addtrackA8,9724,1.166237814,BigM_CPLEX,1.11,ok,1.210538873,27,1074,34.0
0.040152098,20.05,2616,33,25,FiniteSteps123,59,25.0,0,1,25.0,addtrackA9,5232,0.262186997,BigM_CPLEX,0.23,ok,0.302339095,20,802,25.0
0.033417835,17.333333333333332,2022,25,13,FiniteSteps123,60,13.0,0,1,13.0,addtrackB1,4044,0.118374667,BigM_CPLEX,0.08,ok,0.151792502,18,624,13.0
0.014440186,12.857142857142858,126,25,8,FiniteSteps123,61,8.0,0,1,8.0,addtrackB10,252,0.024566562,BigM_CPLEX,0.01,ok,0.039006748,7,180,8.0
0.034371277,15.4,3202,25,31,FiniteSteps123,62,31.0,0,1,31.0,addtrackB11,6404,0.217417406,BigM_CPLEX,0.18,ok,0.251788683,25,770,31.0
0.023243167,16.214285714285715,970,25,16,FiniteSteps123,63,16.0,0,1,16.0,addtrackB12,1940,0.08028735,BigM_CPLEX,0.06,ok,0.10353051699999999,14,454,16.0
0.016891983,14.8,87,25,5,FiniteSteps123,64,5.0,0,1,5.0,addtrackB2,174,0.023191554,BigM_CPLEX,0.01,ok,0.040083537,5,148,5.0
0.017530291,16.8,136,20,4,FiniteSteps123,65,4.0,0,1,4.0,addtrackB3,272,0.024617535,BigM_CPLEX,0.01,ok,0.042147826,5,168,4.0
0.030426549,15.95,2246,25,19,FiniteSteps123,66,19.000000000000007,0,1,19.0,addtrackB4,4492,0.157258636,BigM_CPLEX,0.12,ok,0.187685185,20,638,19.0
0.017178537,17.8,136,25,7,FiniteSteps123,67,7.0,0,1,7.0,addtrackB5,272,0.026933451,BigM_CPLEX,0.01,ok,0.044111988000000005,5,178,7.0
0.017289963,15.2,93,25,2,FiniteSteps123,68,2.0,0,1,2.0,addtrackB6,186,0.024742846,BigM_CPLEX,0.01,ok,0.042032809,5,152,2.0
0.033572697,15.25,2865,25,27,FiniteSteps123,69,27.0,0,1,27.0,addtrackB7,5730,0.188961176,BigM_CPLEX,0.15,ok,0.222533873,24,732,27.0
0.016753569,13.4,72,25,8,FiniteSteps123,70,8.0,0,1,8.0,addtrackB8,144,0.024027614,BigM_CPLEX,0.01,ok,0.040781183,5,134,8.0
0.016788321,13.571428571428571,150,25,9,FiniteSteps123,71,9.0,0,1,9.0,addtrackB9,300,0.037867965,BigM_CPLEX,0.02,ok,0.054656286,7,190,9.0
