algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.018166467000000006,3.657103825136612,22.375,2061,33,2077,Continuous,26,288,2077,12,trackA3,1797,2677,1797,96,1,123.39713099999999,MaxSatDddLadderScl,0.104719596,ok,0.122885376,16,62,128,2077
0.006845197,2.3768115942028984,19.214284896850586,1175,33,2069,Continuous,27,112,2069,10,trackA4,701,1312,701,14,1,8.220002000000001,MaxSatDddLadderScl,0.001094801,ok,0.007939185,14,19,77,2069
0.008490375999999994,2.6835443037974684,19.25,876,33,2773,Continuous,28,224,2773,13,trackA5,730,1272,730,107,1,94.262916,MaxSatDddLadderScl,0.085237241,ok,0.093726882,12,33,82,2773
0.00360901,2.392156862745098,18.625,307,33,1679,Continuous,29,98,1679,9,trackA6,385,732,385,13,1,4.327651,MaxSatDddLadderScl,0.000441113,ok,0.004049408,8,20,65,1679
0.003393174,2.4095238095238094,12.625,126,33,1393,Continuous,30,94,1393,6,trackA7,281,506,281,9,1,4.126141,MaxSatDddLadderScl,0.000407067,ok,0.00379954,8,8,75,1393
0.12151901900000439,5.908265213442325,19.88888931274414,4862,33,,Continuous,31,1100,20097,30,trackA8,4770,6505,4770,1050,1,120437.934171,MaxSatDddLadderScl,120.307343103,timeout,120.428861241,27,49,0,65133
0.033562395000000134,4.883211678832117,20.049999237060547,2616,33,6305,Continuous,32,457,6305,25,trackA9,2912,4014,2912,221,1,1140.467155,MaxSatDddLadderScl,1.106004662,ok,1.139566369,20,108,126,6305
0.009356828,2.858267716535433,18.176469802856445,1632,33,4812,Continuous,33,151,4812,14,trackA10,1067,1815,1067,52,1,18.479313,MaxSatDddLadderScl,0.008694365,ok,0.018050271,17,44,53,4812
0.14573392800001272,6.411668036154478,20.482759475708008,6144,33,,Continuous,34,1407,6590,64,trackA11,5815,7803,5815,1353,1,120019.01316599999,MaxSatDddLadderScl,119.864182135,timeout,120.009915247,29,53,0,74425
0.13369764299999076,6.295016077170418,21.714284896850586,6393,33,,Continuous,35,1186,8316,67,trackA12,5711,7831,5711,1135,1,120454.90144,MaxSatDddLadderScl,120.31307617,timeout,120.446772965,28,50,0,100732
0.008811776,3.046728971962617,17.33333396911621,2022,25,1507,Continuous,36,137,1507,18,trackB1,1215,1956,1215,42,1,15.408292000000001,MaxSatDddLadderScl,0.006247174,ok,0.01505805,18,41,52,1507
0.002596812,1.973856209150327,14.800000190734863,87,25,4404,Continuous,37,60,4404,7,trackB2,132,302,132,7,2,3.0174109999999996,MaxSatDddLadderScl,0.000144367,ok,0.002740358,5,5,45,4404
0.0026737600000000003,2.9248554913294798,16.799999237060547,136,20,596,Continuous,38,75,596,9,trackB3,301,506,301,6,1,3.2976300000000003,MaxSatDddLadderScl,0.000338458,ok,0.003011482,5,15,52,596
0.0496227470000008,5.092705167173253,15.949999809265137,2246,25,60558,Continuous,39,660,60558,33,trackB4,2422,3351,2422,468,1,15268.311869,MaxSatDddLadderScl,15.215773811,ok,15.265395731,20,119,71,60558
0.0030223889999999995,4.295081967213115,17.799999237060547,136,25,1662,Continuous,40,100,1662,11,trackB5,546,786,546,19,1,4.470221,MaxSatDddLadderScl,0.001129617,ok,0.004151343,5,34,45,1662
0.002361694,1.7070063694267517,15.199999809265137,93,25,209,Continuous,41,52,209,4,trackB6,106,268,106,3,1,2.7167499999999998,MaxSatDddLadderScl,7.9858e-05,ok,0.00244086,5,1,46,209
0.018318901,3.8452380952380953,15.25,2865,25,56119,Continuous,42,264,56119,17,trackB7,1922,2907,1922,120,1,168.252813,MaxSatDddLadderScl,0.14933054,ok,0.167648681,24,76,66,56119
0.002841437,3.20863309352518,13.399999618530273,72,25,1906,Continuous,43,144,1906,11,trackB8,275,446,275,39,1,4.783494,MaxSatDddLadderScl,0.001655812,ok,0.004496584,5,16,87,1906
0.004092611,4.934010152284264,13.571428298950195,150,25,8593,Continuous,44,167,8593,15,trackB9,709,972,709,46,1,9.773108,MaxSatDddLadderScl,0.005160126,ok,0.009252088,7,39,80,8593
0.0025317240000000004,1.5614973262032086,12.857142448425293,126,25,6912,Continuous,45,45,6912,4,trackB10,98,292,98,7,1,2.877186,MaxSatDddLadderScl,6.9826e-05,ok,0.002600794,7,2,36,6912
0.013747657000000003,3.6490566037735848,15.399999618530273,3202,25,68844,Continuous,46,199,68844,16,trackB11,1876,2901,1876,87,2,65.88986,MaxSatDddLadderScl,0.051690441,ok,0.065437324,25,64,45,68844
0.12482506500001023,3.799145299145299,16.214284896850586,970,25,,Continuous,47,1020,14989,24,trackB12,1123,1778,1123,916,3,120470.086121,MaxSatDddLadderScl,120.333375365,timeout,120.458199266,14,61,40,27665
0.07704742599999292,4.633145615446501,20.931034088134766,5915,33,,Continuous,48,727,12284,17,stationA1,4069,5759,4069,653,1,121157.968516,MaxSatDddLadderScl,121.074408882,timeout,121.15145528,29,71,2,33189
0.10301164100000904,4.327179487179487,19.0,3735,33,,Continuous,49,926,8115,22,stationA2,2873,4219,2873,862,1,120969.928269,MaxSatDddLadderScl,120.857931552,timeout,120.960942163,25,62,1,19651
0.07491778199999999,5.16120218579235,22.375,2061,33,3681,Continuous,50,837,3681,22,stationA3,2800,3778,2800,657,1,103444.015873,MaxSatDddLadderScl,103.364159472,ok,103.439075696,16,101,77,3681
0.009380126999999999,3.869565217391304,19.214284896850586,1175,33,3122,Continuous,51,203,3122,20,stationA4,1461,2136,1461,57,1,30.012774999999998,MaxSatDddLadderScl,0.020223126,ok,0.029602524,14,54,90,3122
0.010354610000000014,3.4852320675105486,19.25,876,33,3306,Continuous,52,240,3306,16,stationA5,1080,1652,1080,152,1,189.77538099999998,MaxSatDddLadderScl,0.17875542,ok,0.189109379,12,47,39,3306
0.003381426,1.7745098039215685,18.625,307,33,2149,Continuous,53,62,2149,6,stationA6,223,543,223,9,1,3.860717,MaxSatDddLadderScl,0.000172427,ok,0.003553224,8,6,45,2149
0.003560555,2.7904761904761903,12.625,126,33,1762,Continuous,54,112,1762,8,stationA7,359,586,359,17,1,4.304592,MaxSatDddLadderScl,0.000464206,ok,0.00402399,8,7,86,1762
0.11617123199999924,5.587647593097184,19.88888931274414,4862,33,,Continuous,55,1324,21449,32,stationA8,4521,6152,4521,1270,1,120082.93501199999,MaxSatDddLadderScl,119.960326902,timeout,120.076496807,27,53,0,97714
0.08710760099999959,4.976885644768856,20.049999237060547,2616,33,7655,Continuous,56,865,7655,21,stationA9,2982,4091,2982,718,1,107679.303925,MaxSatDddLadderScl,107.585782196,ok,107.672888476,20,92,53,7655
0.030017464999999355,3.8614173228346456,18.176469802856445,1632,33,6565,Continuous,57,569,6565,22,stationA10,1643,2452,1643,417,1,4796.679958000001,MaxSatDddLadderScl,4.764764567,ok,4.794781213,17,79,71,6565
0.13037382000000264,5.634346754313887,20.482759475708008,6144,33,,Continuous,58,1382,6638,51,stationA11,4834,6857,4834,1340,1,120216.910248,MaxSatDddLadderScl,120.074979062,timeout,120.205351911,29,41,0,71693
0.12747111200000916,5.167202572347267,21.714284896850586,6393,33,,Continuous,59,1415,7138,49,stationA12,4438,6428,4438,1376,1,120097.19540499999,MaxSatDddLadderScl,119.962788354,timeout,120.090258391,28,38,0,98260
0.04383397900000041,4.327102803738318,17.33333396911621,2022,25,4246,Continuous,60,537,4246,18,stationB1,1968,2778,1968,380,1,15444.446105,MaxSatDddLadderScl,15.396451775,ok,15.440285038,18,57,98,4246
0.002368017,1.8954248366013071,14.800000190734863,87,25,4798,Continuous,61,49,4798,6,stationB2,122,290,122,8,1,2.8130870000000003,MaxSatDddLadderScl,0.000102047,ok,0.002469339,5,4,35,4798
0.0028811550000000003,2.913294797687861,16.799999237060547,136,20,674,Continuous,62,71,674,8,stationB3,306,504,306,10,1,3.4605159999999997,MaxSatDddLadderScl,0.000270631,ok,0.003150782,5,10,49,674
0.032101803999999845,5.13677811550152,15.949999809265137,2246,25,62616,Continuous,63,514,62616,27,stationB4,2500,3380,2500,350,1,4086.9201659999994,MaxSatDddLadderScl,4.053031402,ok,4.085132467,20,100,62,62616
0.003281225,4.273224043715847,17.799999237060547,136,25,1485,Continuous,64,101,1485,14,stationB5,569,782,569,21,1,4.844110000000001,MaxSatDddLadderScl,0.001259358,ok,0.00453969,5,36,42,1485
0.0025291930000000003,1.929936305732484,15.199999809265137,93,25,461,Continuous,65,46,461,4,stationB6,138,303,138,5,1,2.8976,MaxSatDddLadderScl,7.9368e-05,ok,0.002607736,5,3,36,461
0.04048052300000027,5.447089947089947,15.25,2865,25,59333,Continuous,66,547,59333,26,stationB7,3112,4118,3112,391,1,7437.868236,MaxSatDddLadderScl,7.394616531,ok,7.435096289,24,98,56,59333
0.0024900210000000002,2.5251798561151078,13.399999618530273,72,25,2300,Continuous,67,95,2300,6,stationB8,198,351,198,11,1,3.0472960000000002,MaxSatDddLadderScl,0.000246303,ok,0.002735524,5,7,75,2300
0.0034685509999999994,3.3857868020304567,13.571428298950195,150,25,12006,Continuous,68,81,12006,9,stationB9,416,667,416,20,1,4.289909,MaxSatDddLadderScl,0.000498692,ok,0.003966406,7,30,29,12006
0.002333948,1.5454545454545454,12.857142448425293,126,25,8761,Continuous,69,48,8761,4,stationB10,93,289,93,7,1,2.684663,MaxSatDddLadderScl,6.4973e-05,ok,0.002398197,7,3,36,8761
0.03517262200000015,4.632704402515723,15.399999618530273,3202,25,72973,Continuous,70,483,72973,15,stationB11,2648,3683,2648,389,1,6797.08119,MaxSatDddLadderScl,6.75898758,ok,6.794159507,25,67,25,72973
0.1186644670000021,3.4145299145299144,16.214284896850586,970,25,,Continuous,71,1157,15821,23,stationB12,989,1598,989,1115,1,120182.377667,MaxSatDddLadderScl,120.051051191,timeout,120.169714458,14,38,3,27669
