algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_clauses_total,num_conflicts,num_time_points,num_traveltime,num_vars_total,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.012566877,3.6490566037735848,15.399999618530273,3202,25,31,FiniteSteps123,46,146,31,18,trackB11,6525,179,2901,1882,2202,31,1,20.546407,MaxSatDddLadderScl,0.007329256,ok,0.019895749,25,69,44,31
0.004991261,2.7756410256410255,16.214284896850586,970,25,16,FiniteSteps123,47,99,16,14,trackB12,2627,76,1299,726,904,16,1,7.049693,MaxSatDddLadderScl,0.001475887,ok,0.006466655,14,38,43,16
0.031793576999999996,5.283990345937249,20.931034088134766,5915,33,37,FiniteSteps123,48,196,37,21,stationA1,16361,419,6568,4822,5511,37,2,78.524574,MaxSatDddLadderScl,0.04581363,ok,0.077606772,29,119,37,37
0.026562403000000002,5.1005128205128205,19.0,3735,33,40,FiniteSteps123,49,225,40,22,stationA2,12334,339,4973,3608,4139,40,1,45.264936,MaxSatDddLadderScl,0.017936218,ok,0.044498106,25,117,66,40
0.011573897999999999,3.6311475409836067,22.375,2061,33,19,FiniteSteps123,50,143,19,13,stationA3,5918,106,2658,1779,2002,19,1,17.736353,MaxSatDddLadderScl,0.005490801,ok,0.017063956,16,55,67,19
0.007582964999999999,3.2916666666666665,19.214284896850586,1175,33,17,FiniteSteps123,51,144,17,13,stationA4,3902,64,1817,1182,1314,17,1,10.656582,MaxSatDddLadderScl,0.002459677,ok,0.010042253,14,41,84,17
0.005405745,2.888185654008439,19.25,876,33,16,FiniteSteps123,52,105,16,15,stationA5,2787,57,1369,826,939,16,1,7.161859,MaxSatDddLadderScl,0.001181976,ok,0.006587385,12,36,51,16
0.029965015,1.6176470588235294,18.625,307,33,10,FiniteSteps123,53,51,10,5,stationA6,607,8,495,177,206,10,1,40.438262,MaxSatDddLadderScl,0.000108725,ok,0.030073229,8,4,35,10
0.003317205,2.8,12.625,126,33,12,FiniteSteps123,54,115,12,8,stationA7,1197,15,588,357,406,12,1,4.385174,MaxSatDddLadderScl,0.000500536,ok,0.003817217,8,10,91,12
0.039905541,9.370572207084468,19.88888931274414,4862,33,43,FiniteSteps123,55,229,43,55,stationA8,28550,1101,10317,8214,9498,43,2,103.782663,MaxSatDddLadderScl,0.061516186,ok,0.101421093,27,172,11,43
0.013135872,3.6630170316301705,20.049999237060547,2616,33,27,FiniteSteps123,56,146,27,20,stationA9,6738,150,3011,2006,2255,27,2,18.444862999999998,MaxSatDddLadderScl,0.004494495,ok,0.017629786,20,68,48,27
0.008495927,2.8456692913385826,18.176469802856445,1632,33,21,FiniteSteps123,57,128,21,15,stationA10,3641,103,1807,1053,1217,21,1,10.924434999999999,MaxSatDddLadderScl,0.001828635,ok,0.01032378,17,55,50,21
0.040954747,9.338537387017256,20.482759475708008,6144,33,41,FiniteSteps123,58,207,41,77,stationA11,31807,1179,11365,9187,10567,41,1,142.312118,MaxSatDddLadderScl,0.100159296,ok,0.141113454,29,137,27,41
0.04247050700000002,10.158360128617364,21.714284896850586,6393,33,44,FiniteSteps123,59,187,44,82,stationA12,35688,1453,12637,10143,11853,44,1,173.270491,MaxSatDddLadderScl,0.129558038,ok,0.172028189,28,118,23,44
0.008711223,3.0778816199376946,17.33333396911621,2022,25,19,FiniteSteps123,60,114,19,9,stationB1,4181,92,1976,1212,1424,19,1,11.875403,MaxSatDddLadderScl,0.002536501,ok,0.011247367,18,37,56,19
0.0026449159999999998,1.8300653594771241,14.800000190734863,87,25,7,FiniteSteps123,61,58,7,4,stationB2,422,9,280,113,150,7,1,3.380388,MaxSatDddLadderScl,0.000146858,ok,0.002791419,5,4,45,7
0.002384838,3.0751445086705202,16.799999237060547,136,20,5,FiniteSteps123,62,76,5,9,stationB3,1106,21,532,332,373,5,1,3.30311,MaxSatDddLadderScl,0.00037875,ok,0.002763217,5,13,56,5
0.009143672,3.601823708206687,15.949999809265137,2246,25,31,FiniteSteps123,63,111,31,15,stationB4,5322,140,2370,1551,1800,31,1,11.941165999999999,MaxSatDddLadderScl,0.002152214,ok,0.011295502,20,53,25,31
0.002677047,3.8633879781420766,17.799999237060547,136,25,6,FiniteSteps123,64,70,6,12,stationB5,1627,35,707,490,547,6,1,3.876559,MaxSatDddLadderScl,0.00056667,ok,0.003243372,5,27,35,6
0.002212894,1.929936305732484,15.199999809265137,93,25,5,FiniteSteps123,65,46,5,4,stationB6,470,6,303,138,163,5,1,2.894371,MaxSatDddLadderScl,9.5933e-05,ok,0.002308485,5,3,36,5
0.013777444999999998,4.2103174603174605,15.25,2865,25,40,FiniteSteps123,66,168,40,16,stationB7,7567,181,3183,2222,2548,40,1,27.907066,MaxSatDddLadderScl,0.013364979,ok,0.027141994,24,61,65,40
0.002190257,2.258992805755396,13.399999618530273,72,25,10,FiniteSteps123,67,66,10,5,stationB8,578,7,314,165,200,10,1,2.916594,MaxSatDddLadderScl,0.000162899,ok,0.002352765,5,3,51,10
0.0027704680000000003,2.8375634517766497,13.571428298950195,150,25,11,FiniteSteps123,68,52,11,10,stationB9,1136,33,559,313,389,11,1,3.583737,MaxSatDddLadderScl,0.000217018,ok,0.002986996,7,21,18,11
0.002467093,1.6898395721925135,12.857142448425293,126,25,11,FiniteSteps123,69,58,11,5,stationB10,440,7,316,119,151,11,1,3.258757,MaxSatDddLadderScl,9.8754e-05,ok,0.002565527,7,4,41,11
0.014309679,4.134591194968554,15.399999618530273,3202,25,44,FiniteSteps123,70,148,44,16,stationB11,7773,200,3287,2250,2629,44,1,26.856326,MaxSatDddLadderScl,0.011518939,ok,0.025828223,25,62,40,44
0.006058503999999999,3.7606837606837606,16.214284896850586,970,25,19,FiniteSteps123,71,126,19,21,stationB12,4081,141,1760,1141,1379,19,1,10.03802,MaxSatDddLadderScl,0.003240141,ok,0.009298159,14,61,44,19
